World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
3,29,136.34,-0.473,-0.0155,-0.1648,0.0697,-0.2594
3,30,140.63,-0.4636,0.0599,-0.1803,0.1105,-0.1417
3,31,143.5,-0.4407,-0.0234,-0.2002,0.0927,-0.1857
3,32,134.56,-0.4458,-0.056,-0.1274,0.0317,-0.2792
3,33,133.23,-0.4279,-0.1202,-0.0365,0.0173,-0.2344
3,34,135.44,-0.3971,-0.1496,-0.035,0.1049,-0.238
3,35,137.99,-0.4258,-0.0989,0.0621,0.0946,-0.2215
3,36,135.49,-0.4593,-0.1375,0.0785,-0.0242,-0.2051
3,37,127.29,-0.5128,-0.1523,0.0928,-0.085,-0.2884
3,38,126.67,-0.4999,-0.1172,0.0289,-0.1377,-0.2728
3,39,122.4,-0.5066,-0.0853,0.0848,-0.1737,-0.3556
3,40,121.76,-0.4348,-0.0598,0.0202,-0.1652,-0.4138
3,41,131.02,-0.4062,-0.0761,0.0918,-0.1803,-0.3313
3,42,131.27,-0.3588,-0.0473,0.0809,-0.1829,-0.3661
3,43,134.08,-0.3582,-0.0601,0.0924,-0.1462,-0.3349
3,44,136.71,-0.3942,-0.0768,0.0399,-0.1379,-0.2099
3,45,143.46,-0.3149,-0.0673,0.0848,-0.1674,-0.1948
3,46,138.2,-0.4093,-0.0813,0.0417,-0.1325,-0.2089
3,47,132.4,-0.5059,-0.0763,0.1058,-0.1425,-0.2048
3,48,126.68,-0.5825,-0.0297,0.0456,-0.1234,-0.1878
3,49,130.65,-0.5558,-0.0141,0.0776,-0.1636,-0.298
3,50,138.4,-0.5277,0.0862,0.0204,-0.2175,-0.2253
3,51,139.99,-0.4718,0.15,0.0043,-0.1598,-0.1323
3,52,132.03,-0.5579,0.0906,-0.0069,-0.1526,-0.0981
3,53,128.1,-0.5394,-0.0396,-0.0317,-0.1682,-0.1975
3,54,129.15,-0.5468,0.0197,-0.1163,-0.1479,-0.1849
3,55,132.65,-0.5039,0.0659,-0.1672,-0.1032,-0.1435
3,56,140.59,-0.4482,0.0605,-0.17,-0.0345,-0.0855
3,57,140.64,-0.4183,0.0334,-0.0812,-0.091,-0.1564
3,58,147.44,-0.3593,0.0627,-0.126,-0.0264,-0.1542
3,59,144.96,-0.3857,-0.0102,-0.1503,-0.0439,-0.152
3,60,145.64,-0.3902,-0.0398,-0.0824,-0.0267,-0.1256
3,61,136.44,-0.402,-0.0937,-0.0412,-0.0221,-0.1043
3,62,132.75,-0.4083,-0.1987,-0.0468,0.0477,-0.1868
3,63,132.07,-0.4501,-0.2459,-0.0628,0.1356,-0.2282
3,64,134.23,-0.422,-0.1843,-0.0349,0.1437,-0.2413
3,65,131.65,-0.4367,-0.2171,-0.0366,0.0823,-0.2011
3,66,136.66,-0.3436,-0.204,-0.0244,0.0123,-0.2098
3,67,140.95,-0.3123,-0.2129,-0.0743,-0.0163,-0.1763
3,68,136.76,-0.3425,-0.2354,-0.0589,-0.0373,-0.1604
3,69,139.51,-0.3025,-0.1278,-0.0203,-0.0988,-0.2095
3,70,126.52,-0.3616,-0.1779,0.0338,0.0369,-0.3439
3,71,132.53,-0.3955,-0.0083,0.0098,-0.0225,-0.2309
3,72,132.47,-0.3661,-0.1091,0.024,-0.1273,-0.2337
3,73,138.05,-0.4583,0.0638,0.0882,0.0657,-0.1322
3,74,128.93,-0.5058,0.0155,0.1464,0.0813,-0.1836
3,75,123.27,-0.5759,-0.0149,0.0365,0.2387,-0.2394
3,76,126.35,-0.5192,-0.0037,0.0698,0.169,-0.2387
3,77,127.49,-0.5841,0.0758,0.1107,0.2037,-0.178
