World,Generation,Fitness,BaseRate,KinChange,CoopChange,DefectChange,GroupChange
2,18,122.55,-0.2086,-0.0314,-0.0365,-0.2614,-0.4533
2,19,131.94,-0.1543,-0.0427,0.0316,-0.2645,-0.4324
2,20,138.5,-0.147,0.0158,0.0563,-0.2632,-0.3577
2,21,152.38,-0.1068,-0.0119,0.114,-0.2003,-0.3297
2,22,148.21,-0.1291,-0.0717,0.1732,-0.2615,-0.344
2,23,140.22,-0.176,-0.1051,0.1581,-0.2576,-0.4065
2,24,142.0,-0.1008,-0.1137,0.1222,-0.2236,-0.4089
2,25,145.1,-0.1702,-0.1364,0.076,-0.2586,-0.355
2,26,143.46,-0.1841,-0.0858,-0.0043,-0.3071,-0.2866
2,27,131.84,-0.1519,-0.086,-0.0125,-0.3302,-0.3403
2,28,153.4,-0.1,0.0334,0.0492,-0.304,-0.2414
2,29,164.7,-0.0449,-0.0365,0.1244,-0.3797,-0.1629
2,30,167.99,-0.0332,-0.0089,0.1394,-0.396,-0.1583
2,31,165.65,-0.0859,-0.091,0.1615,-0.3552,-0.1505
2,32,168.54,-0.0823,-0.1376,0.2157,-0.2669,-0.1892
2,33,167.48,-0.0701,-0.2745,0.2321,-0.2035,-0.1741
2,34,181.28,-0.0933,-0.2516,0.1182,-0.1825,-0.1033
2,35,180.23,-0.0505,-0.0816,0.0702,-0.1704,-0.0722
2,36,185.55,0.0014,-0.0942,0.0424,-0.1599,-0.117
2,37,167.2,0.0125,-0.0851,0.0684,-0.171,-0.2152
2,38,176.43,-0.002,-0.1179,0.1131,-0.1214,-0.168
2,39,172.83,0.0256,-0.1597,0.0762,-0.1126,-0.168
2,40,170.49,0.0181,-0.1425,0.0413,-0.1782,-0.2497
2,41,171.57,0.0075,-0.0663,0.0146,-0.2209,-0.2369
2,42,164.04,-0.0919,-0.091,-0.0504,-0.1207,-0.2403
2,43,160.45,-0.0758,-0.0537,-0.0542,-0.1831,-0.2942
2,44,169.88,-0.126,-0.1348,-0.0449,-0.1165,-0.2063
2,45,161.07,-0.2057,-0.1042,-0.0698,-0.0794,-0.2288
2,46,154.54,-0.2427,-0.1419,-0.0464,-0.0127,-0.2687
2,47,148.86,-0.1814,-0.0672,-0.0394,-0.1212,-0.2638
2,48,158.12,-0.2335,-0.056,-0.1086,-0.039,-0.1765
2,49,150.3,-0.2359,-0.1371,-0.1568,-0.1262,-0.1719
2,50,152.7,-0.2413,-0.1365,-0.2196,-0.1167,-0.1151
2,51,147.51,-0.1581,-0.1116,-0.3566,-0.2668,-0.1638
2,52,132.89,-0.2189,-0.2326,-0.2489,-0.2392,-0.2243
2,53,133.07,-0.1896,-0.1828,-0.2381,-0.2254,-0.2674
2,54,141.54,-0.1644,-0.1388,-0.2059,-0.1228,-0.2974
2,55,144.32,-0.1786,-0.1318,-0.2288,-0.0899,-0.2731
2,56,136.3,-0.2292,-0.1837,-0.1951,-0.1435,-0.2804
2,57,137.64,-0.1486,-0.2576,-0.3025,-0.2244,-0.2393
2,58,146.31,-0.0305,-0.1651,-0.3307,-0.2086,-0.1904
2,59,146.6,-0.0518,-0.0747,-0.265,-0.2595,-0.2283
2,60,142.49,-0.2077,0.0457,-0.2567,-0.2016,-0.2821
2,61,151.32,-0.1876,0.0516,-0.1955,-0.2664,-0.1574
2,62,143.88,-0.1325,0.0535,-0.2433,-0.2933,-0.2262
2,63,143.95,-0.0865,-0.0477,-0.2234,-0.3664,-0.2138
2,64,143.72,-0.1021,-0.0205,-0.2249,-0.3766,-0.215
2,65,146.14,-0.064,-0.0146,-0.2337,-0.3857,-0.2404
2,66,146.41,-0.1237,-0.0819,-0.2365,-0.3006,-0.2662
2,67,146.55,-0.1439,-0.0131,-0.237,-0.2363,-0.2667
2,68,156.2,-0.0576,-0.007,-0.2612,-0.2171,-0.2103
2,69,142.77,-0.1984,0.0712,-0.3036,-0.2042,-0.2328
2,70,148.58,-0.1432,-0.0253,-0.2376,-0.1996,-0.2516
2,71,145.82,-0.2373,-0.0148,-0.2499,-0.1278,-0.3102
2,72,147.01,-0.1799,0.0229,-0.25,-0.0859,-0.3747
2,73,137.34,-0.2298,0.1115,-0.2236,-0.1678,-0.4118
2,74,138.16,-0.304,0.0567,-0.2355,-0.149,-0.3783
2,75,149.03,-0.2563,0.0419,-0.1683,-0.1962,-0.34
2,76,155.21,-0.2283,0.0622,-0.1522,-0.1593,-0.1892
2,77,150.16,-0.2369,-0.0382,-0.1506,-0.1643,-0.1897
2,78,147.25,-0.2979,-0.014,-0.1746,-0.1901,-0.1211
2,79,138.49,-0.3305,-0.0494,-0.192,-0.0951,-0.2435
2,80,129.52,-0.3106,-0.131,-0.13,-0.0765,-0.3247
2,81,128.2,-0.3439,-0.0983,-0.0153,-0.081,-0.3467
2,82,138.0,-0.3668,-0.0328,0.004,-0.1002,-0.3123
2,83,145.5,-0.29,0.0126,0.0934,-0.0029,-0.3425
2,84,147.03,-0.2914,0.0442,0.0635,-0.0582,-0.328
2,85,141.69,-0.3154,0.07,0.0256,-0.1484,-0.3456
2,86,138.68,-0.3714,0.0958,-0.0449,-0.2171,-0.3199
2,87,145.93,-0.3373,0.1175,-0.0613,-0.1334,-0.3315
2,88,142.67,-0.3245,0.0247,0.0286,-0.1407,-0.34
2,89,146.18,-0.3138,-0.0446,0.0362,-0.1676,-0.3757
2,90,142.28,-0.3446,-0.0005,-0.0236,-0.1562,-0.3692
2,91,138.4,-0.3307,-0.1182,0.011,-0.1829,-0.3576
2,92,129.02,-0.3777,-0.1011,-0.0206,-0.1904,-0.301
2,93,134.09,-0.3562,-0.1048,-0.0458,-0.1752,-0.2713
2,94,137.67,-0.3422,-0.192,0.0001,-0.168,-0.2299
2,95,157.18,-0.2903,-0.0869,-0.022,-0.0999,-0.275
2,96,143.22,-0.3483,-0.0906,-0.0304,-0.1495,-0.3255
2,97,131.26,-0.3392,-0.1289,-0.1944,-0.1429,-0.3081
2,98,146.27,-0.2476,-0.1026,-0.0872,-0.1616,-0.3013
2,99,141.67,-0.1968,-0.0584,-0.1491,-0.2345,-0.3191
3,0,194.31,-0.0569,0.035,-0.0469,-0.0187,-0.0094
3,1,184.91,-0.0616,0.0724,-0.0374,0.0363,-0.0593
3,2,173.77,-0.0841,0.1633,-0.1091,-0.0529,-0.183
3,3,169.7,-0.1073,0.1008,-0.1083,-0.0835,-0.184
3,4,154.7,-0.2678,0.0028,-0.134,-0.0889,-0.1816
3,5,146.05,-0.2322,-0.1058,-0.1107,-0.1197,-0.2997
3,6,144.97,-0.2802,-0.0711,-0.1199,-0.1458,-0.3242
3,7,137.24,-0.322,-0.171,-0.0503,-0.2254,-0.335
3,8,137.43,-0.3008,-0.1744,-0.1013,-0.159,-0.3217
3,9,146.23,-0.2347,-0.2182,-0.125,-0.1616,-0.2543
3,10,143.56,-0.3067,-0.1521,-0.1547,-0.1267,-0.2501
3,11,145.56,-0.3099,-0.1406,-0.0057,-0.1068,-0.2545
3,12,145.59,-0.3445,-0.2658,-0.0245,-0.0453,-0.2543
3,13,138.11,-0.3701,-0.3455,-0.0228,0.0111,-0.3068
3,14,147.03,-0.4116,-0.3476,-0.0157,0.062,-0.2611
3,15,155.91,-0.3256,-0.2798,0.044,0.0448,-0.2349
3,16,163.57,-0.296,-0.2308,0.1442,-0.0111,-0.1567
3,17,140.3,-0.3647,-0.2807,0.0583,-0.1042,-0.2416
3,18,145.35,-0.3138,-0.2133,0.0473,-0.1329,-0.216
3,19,142.92,-0.2907,-0.2721,0.0678,-0.1746,-0.2813
3,20,136.74,-0.3507,-0.2327,0.005,-0.2103,-0.3068
3,21,131.68,-0.3776,-0.1253,-0.0859,-0.1691,-0.3252
3,22,128.01,-0.3004,-0.0763,-0.1365,-0.1083,-0.4125
3,23,142.1,-0.2205,-0.0887,-0.1506,-0.1211,-0.2578
3,24,134.83,-0.2127,-0.1646,-0.1885,-0.1909,-0.2942
3,25,127.78,-0.2211,-0.1919,-0.1764,-0.1477,-0.2999
3,26,123.4,-0.2006,-0.2927,-0.1033,-0.1806,-0.3305
3,27,129.66,-0.151,-0.3282,-0.1081,-0.0944,-0.2855
3,28,130.96,-0.0877,-0.3282,-0.0399,-0.1571,-0.3658
3,29,131.37,-0.0593,-0.294,-0.0303,-0.2321,-0.3253
3,30,129.5,-0.0407,-0.2227,-0.0158,-0.264,-0.3625
3,31,130.88,-0.1679,-0.2226,0.0628,-0.2822,-0.3595
3,32,152.59,-0.0001,-0.2043,0.0641,-0.2099,-0.3052
3,33,152.55,-0.0747,-0.1651,0.123,-0.1528,-0.3399
3,34,158.74,-0.0769,-0.1825,0.0531,-0.1957,-0.2632
3,35,160.47,-0.0514,-0.1719,-0.1136,-0.2867,-0.173
3,36,161.36,-0.0264,-0.1769,-0.114,-0.1838,-0.2397
3,37,145.64,-0.0423,-0.2274,-0.0681,-0.2421,-0.2934
3,38,145.49,-0.0104,-0.2481,-0.139,-0.2016,-0.3397
3,39,150.62,-0.0925,-0.2284,-0.1092,-0.1683,-0.2686
3,40,152.85,-0.1546,-0.1674,-0.1212,-0.0313,-0.2387
3,41,154.7,-0.1463,-0.1565,-0.0704,-0.0762,-0.2811
3,42,145.07,-0.1077,-0.2707,-0.1522,-0.1816,-0.3202
3,43,152.81,-0.1686,-0.3359,-0.1656,-0.1371,-0.2632
3,44,139.91,-0.1817,-0.399,-0.1618,-0.1387,-0.3423
3,45,136.64,-0.2054,-0.3088,-0.0849,-0.1584,-0.3694
3,46,149.76,-0.2552,-0.2432,-0.1268,-0.1227,-0.2177
3,47,153.99,-0.2046,-0.3302,-0.0754,-0.0668,-0.2136
3,48,156.44,-0.1303,-0.309,-0.1432,-0.0262,-0.2528
3,49,156.23,-0.2209,-0.2398,0.067,0.0101,-0.2261
3,50,169.78,-0.1943,-0.1171,0.1359,-0.0165,-0.1416
3,51,174.69,-0.2891,-0.0328,0.1187,0.034,-0.0158
3,52,187.28,-0.2808,-0.0508,0.046,0.0806,0.0994
3,53,187.2,-0.2276,-0.0575,0.0269,0.063,0.0877
3,54,191.06,-0.2827,-0.0425,0.0049,0.109,0.1855
3,55,181.95,-0.1968,-0.1532,-0.0306,-0.0174,0.2278
3,56,178.36,-0.1683,-0.1804,0.0047,0.0118,0.2034
3,57,167.22,-0.2571,-0.1755,-0.0596,-0.2289,0.1953
3,58,159.29,-0.2595,-0.2752,-0.1552,-0.2869,0.0501
3,59,158.13,-0.3097,-0.326,-0.2246,-0.2874,0.0307
3,60,147.81,-0.3107,-0.3788,-0.2677,-0.2876,-0.0687
3,61,146.37,-0.2993,-0.4576,-0.3459,-0.2436,0.0156
3,62,153.13,-0.1799,-0.3809,-0.3927,-0.3445,0.0716
3,63,140.5,-0.2321,-0.3506,-0.3104,-0.3821,-0.0639
3,64,136.14,-0.2449,-0.4358,-0.2875,-0.3888,-0.065
3,65,139.3,-0.1779,-0.3714,-0.2324,-0.3398,-0.0556
3,66,149.49,-0.1111,-0.3237,-0.2124,-0.2582,-0.0238
3,67,156.46,-0.0811,-0.2524,-0.1742,-0.2277,-0.0867
3,68,150.54,-0.0828,-0.2235,-0.323,-0.2479,-0.0956
3,69,154.21,-0.1073,-0.241,-0.291,-0.253,-0.0864
3,70,140.13,-0.0752,-0.2555,-0.3015,-0.2812,-0.1941
3,71,146.14,-0.0958,-0.2588,-0.1826,-0.2852,-0.2088
3,72,142.56,-0.1569,-0.192,-0.1486,-0.3235,-0.2501
3,73,138.83,-0.0872,-0.1958,-0.1577,-0.3508,-0.3006
3,74,136.3,-0.0336,-0.2379,-0.2384,-0.2436,-0.3208
3,75,137.6,-0.0404,-0.1693,-0.2362,-0.3028,-0.2738
